1754934342,4306.47
1754934353,4306.47
1754934364,4306.47
1754934375,4306.67
1754934387,4306.67
1754934703,4302.63
1754934715,4302.9
1754934726,4302.9
1754934737,4302.63
1754934749,4302.63
1754934760,4302.64
1754934771,4302.63
1754934782,4302.63
1754934791,4302.64
1754935220,4296.14
1754935232,4296.14
1755010424,4403.47
1755010435,4403.47
1755010445,4403.47
1755010520,4405.85
1755010530,4408.87
1755010647,4410.9
1755010658,4411.03
